,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,file
34,1004.25,1123.81640625,965.625,756.275390625,540.75,788.26171875,405.5625,805.4619140625,540.75,1135.88671875,231.75,1169.68359375,463.5,767.7421875,386.25,322.34765625,405.5625,226.0869140625,444.1875,14.2529296875,811.125,599.361328125,598.6875,518.7919921875,502.125,324.158203125,251.0625,300.9228515625,212.4375,512.7568359375,772.5,579.4453125,65.png
35,31.375,129.146484375,41.25,97.20703125,53.59375,80.11865234375,70.875,80.388671875,80.75,105.23046875,95.5625,135.0869140625,63.46875,80.27294921875,63.46875,40.77294921875,61.0,35.796875,58.53125,11.07080078125,43.71875,57.74560546875,38.78125,45.32470703125,51.125,38.111328125,75.8125,43.4345703125,80.75,65.73046875,73.34375,80.42724609375,178-2.png
36,179.3125,818.4580078125,208.4375,600.4755859375,324.9375,471.2333984375,485.125,517.423828125,572.5,649.8515625,441.4375,837.1162109375,412.3125,487.1611328125,397.75,210.24609375,397.75,181.12109375,397.75,50.05859375,135.625,497.400390625,208.4375,367.4755859375,281.25,222.98828125,514.25,197.50390625,572.5,329.4765625,528.8125,416.1689453125,438.png
37,318.0625,526.9384765625,318.0625,494.4072265625,285.53125,385.46142578125,242.15625,395.62744140625,274.6875,526.2607421875,318.0625,581.1572265625,253.0,384.953125,285.53125,190.27392578125,296.375,157.912109375,339.75,39.30859375,285.53125,157.74267578125,231.3125,232.8017578125,231.3125,189.4267578125,231.3125,178.5830078125,307.21875,353.26904296875,339.75,234.49609375,437-4.png
38,79.15625,153.31494140625,79.15625,126.03369140625,60.96875,101.49951171875,51.875,101.357421875,48.84375,131.62255859375,60.96875,159.09326171875,57.9375,101.4521484375,60.96875,65.12451171875,60.96875,59.06201171875,70.0625,34.9541015625,79.15625,83.59619140625,73.09375,80.47021484375,70.0625,65.2666015625,51.875,61.951171875,51.875,83.169921875,54.90625,86.24853515625,388.png
39,51.375,179.771484375,85.125,160.048828125,85.125,119.548828125,105.375,113.115234375,142.5,133.9453125,145.875,171.123046875,95.25,116.33203125,91.875,58.904296875,91.875,55.529296875,102.0,25.3125,85.125,85.798828125,64.875,85.482421875,75.0,55.265625,108.75,55.79296875,115.5,72.7734375,102.0,92.8125,377.png
40,149.71875,166.62060546875,114.3125,140.3173828125,114.3125,101.6923828125,88.5625,104.5087890625,46.71875,123.16748046875,185.125,3.017578125,104.65625,104.76025390625,85.34375,52.95849609375,78.90625,43.20166015625,59.59375,13.93115234375,159.375,105.615234375,120.75,72.82421875,101.4375,46.7724609375,69.25,55.92578125,75.6875,81.7763671875,85.34375,91.58349609375,449-2.png
41,39.09375,169.86083984375,60.65625,134.26025390625,89.40625,109.55322265625,103.78125,116.96533203125,89.40625,156.27197265625,82.21875,163.34716796875,96.59375,113.25927734375,82.21875,62.72216796875,78.625,55.478515625,60.65625,26.44775390625,82.21875,109.44091796875,82.21875,87.87841796875,75.03125,66.20361328125,93.0,62.890625,110.96875,109.89013671875,82.21875,127.40966796875,364-2.png
42,46.46875,155.75732421875,81.875,133.779296875,81.875,66.185546875,69.0,65.984375,59.34375,126.98974609375,33.59375,161.99365234375,75.4375,66.0849609375,91.53125,56.68017578125,85.09375,59.79833984375,81.875,127.341796875,88.3125,130.6611328125,69.0,111.046875,91.53125,59.89892578125,36.8125,107.3251953125,56.125,126.939453125,85.09375,127.39208984375,439.png
43,77.0,162.171875,90.375,122.255859375,46.90625,111.54541015625,33.53125,104.64892578125,73.65625,115.30712890625,53.59375,145.08740234375,43.5625,108.1494140625,83.6875,61.9638671875,90.375,55.380859375,117.125,32.392578125,77.0,135.421875,77.0,108.671875,90.375,65.412109375,77.0,58.515625,63.625,81.712890625,66.96875,118.54638671875,349.png
44,40.125,122.048828125,35.1875,94.8154296875,62.34375,75.48974609375,57.40625,77.88134765625,42.59375,97.39990234375,57.40625,127.25634765625,59.875,75.451171875,45.0625,43.1259765625,42.59375,40.61865234375,27.78125,25.57470703125,42.59375,70.24365234375,52.46875,60.52294921875,47.53125,43.16455078125,40.125,45.517578125,57.40625,60.60009765625,50.0,75.296875,375.png
45,101.71875,197.24560546875,116.25,163.56640625,150.15625,144.72119140625,174.375,145.099609375,208.28125,194.06689453125,251.875,204.435546875,164.6875,144.9482421875,159.84375,72.21630859375,159.84375,67.37255859375,169.53125,33.61767578125,72.65625,90.22900390625,106.5625,81.0712890625,135.625,71.837890625,184.0625,77.4384765625,198.59375,116.41552734375,217.96875,140.93701171875,413.png
46,919.6875,862.0263671875,868.59375,588.72802734375,613.125,414.423828125,476.875,412.294921875,340.625,631.572265625,153.28125,867.08251953125,545.0,430.390625,664.21875,176.78466796875,664.21875,159.75341796875,834.53125,264.60205078125,902.65625,453.01025390625,834.53125,315.69580078125,783.4375,195.6787109375,527.96875,157.62451171875,425.78125,275.24658203125,493.90625,361.46728515625,148.png
47,86.25,483.45703125,114.0,372.890625,151.0,262.46875,225.0,254.375,289.75,366.38671875,354.5,478.3984375,188.0,263.046875,188.0,115.046875,178.75,124.15234375,188.0,31.796875,40.0,214.484375,58.5,150.0234375,132.5,104.9296875,234.25,115.76953125,271.25,171.84765625,289.75,255.38671875,361.png
48,300.21875,844.09716796875,345.125,650.205078125,360.09375,470.81396484375,479.84375,472.68505859375,629.53125,624.71142578125,644.5,834.5078125,419.96875,471.74951171875,449.90625,232.71728515625,464.875,188.044921875,479.84375,38.59130859375,195.4375,423.3349609375,270.28125,304.75439453125,375.0625,201.6103515625,554.6875,234.3544921875,599.59375,339.83740234375,644.5,430.3515625,217.png
49,48.75,111.30859375,48.75,93.37109375,76.9375,86.1240234375,71.8125,83.4814453125,35.9375,98.2958984375,41.0625,129.1259765625,71.8125,83.4814453125,66.6875,47.5263671875,66.6875,47.5263671875,61.5625,26.9462890625,51.3125,52.4111328125,61.5625,57.6962890625,71.8125,47.6064453125,53.875,55.013671875,53.875,72.951171875,51.3125,65.2236328125,323-2.png
50,27.0625,135.8134765625,41.75,103.73046875,68.1875,95.3310546875,85.8125,98.5439453125,85.8125,130.8564453125,112.25,160.64453125,77.0,95.46875,62.3125,59.9892578125,59.375,57.005859375,44.6875,30.3388671875,38.8125,88.9970703125,44.6875,74.4013671875,50.5625,59.8056640625,74.0625,60.1728515625,91.6875,78.0732421875,97.5625,101.6650390625,177.png
51,110.65625,203.08837890625,90.1875,153.6435546875,73.8125,79.7001953125,131.125,129.720703125,65.625,161.447265625,86.09375,219.07958984375,90.1875,75.8623046875,114.75,121.27734375,114.75,113.08984375,135.21875,137.97216796875,16.5,70.6171875,98.375,153.771484375,118.84375,121.34130859375,110.65625,108.93212890625,36.96875,75.03076171875,4.21875,70.42529296875,76.png
52,61.875,203.013671875,96.75,149.30859375,42.5,113.5859375,38.625,109.650390625,77.375,152.880859375,54.125,187.392578125,42.5,109.7109375,69.625,59.759765625,73.5,52.0703125,96.75,17.55859375,120.0,110.921875,85.125,91.001953125,77.375,59.880859375,65.75,59.69921875,69.625,98.509765625,100.625,106.744140625,188.png
53,146.875,217.451171875,103.125,181.767578125,133.75,151.62109375,116.25,151.34765625,50.625,172.197265625,55.0,229.140625,120.625,151.416015625,94.375,72.255859375,85.625,67.744140625,59.375,27.958984375,98.75,142.32421875,125.0,107.734375,98.75,72.32421875,81.25,72.05078125,103.125,98.642578125,107.5,133.7109375,262-3.png
54,105.28125,135.56689453125,99.59375,101.35302734375,79.6875,83.9794921875,62.625,86.556640625,54.09375,112.01708984375,37.03125,143.03173828125,74.0,83.890625,82.53125,47.05517578125,85.375,38.568359375,88.21875,13.01904296875,42.71875,83.40185546875,54.09375,63.67333984375,68.3125,43.9892578125,96.75,47.27734375,51.25,63.62890625,42.71875,89.08935546875,246-2.png
55,78.375,151.505859375,81.5625,122.8681640625,81.5625,90.9931640625,78.375,87.755859375,84.75,119.73046875,81.5625,151.5556640625,78.375,87.755859375,84.75,59.16796875,87.9375,56.0302734375,94.3125,27.4423828125,62.4375,106.6318359375,72.0,74.90625,78.375,59.068359375,94.3125,59.3173828125,65.625,81.181640625,62.4375,103.4443359375,201.png
56,109.0,197.265625,105.09375,177.67333984375,101.1875,130.7373046875,77.75,138.18359375,77.75,173.33984375,66.03125,184.87548828125,97.28125,130.67626953125,97.28125,95.52001953125,97.28125,87.70751953125,85.5625,56.2744140625,159.78125,69.15283203125,136.34375,72.69287109375,109.0,83.984375,89.46875,95.39794921875,73.84375,130.31005859375,54.3125,51.8798828125,102-2.png
57,31.125,121.158203125,43.9375,98.2958984375,59.3125,80.5986328125,79.8125,80.9189453125,90.0625,101.5791015625,100.3125,122.2392578125,69.5625,80.7587890625,77.25,50.12890625,77.25,52.69140625,84.9375,29.7490234375,43.9375,90.6083984375,56.75,70.30859375,61.875,52.451171875,90.0625,50.3291015625,100.3125,63.3017578125,102.875,81.279296875,228.png
58,228.375,900.068359375,603.5625,759.1181640625,570.9375,513.9208984375,440.4375,511.8818359375,293.625,705.337890625,375.1875,804.4873046875,505.6875,529.2138671875,489.375,219.021484375,489.375,153.771484375,489.375,6.958984375,734.0625,483.8447265625,685.125,368.892578125,619.875,221.060546875,375.1875,217.2373046875,261.0,378.578125,261.0,443.828125,490-3.png
59,584.34375,1082.03662109375,798.5,754.4140625,506.46875,516.22607421875,370.1875,494.6279296875,467.53125,788.18017578125,214.4375,1056.7880859375,428.59375,495.54052734375,701.15625,227.23681640625,701.15625,227.23681640625,856.90625,54.45166015625,837.4375,579.8037109375,856.90625,404.88916015625,798.5,248.2265625,564.875,186.169921875,370.1875,261.0029296875,156.03125,257.65673828125,324.png
60,39.5,176.2578125,64.0,141.640625,57.0,99.53125,78.0,99.859375,113.0,135.40625,88.5,163.0234375,67.5,99.6953125,88.5,58.0234375,92.0,54.578125,116.5,37.4609375,36.0,92.203125,57.0,64.53125,81.5,54.4140625,99.0,58.1875,81.5,68.4140625,46.5,85.3671875,205-2.png
61,34.875,450.404296875,72.84375,344.68505859375,72.84375,238.37255859375,103.21875,246.44091796875,186.75,308.49609375,163.96875,437.23388671875,88.03125,238.60986328125,141.1875,110.3466796875,148.78125,95.27783203125,186.75,42.71484375,34.875,207.404296875,57.65625,147.01025390625,118.40625,102.39697265625,163.96875,110.70263671875,141.1875,163.5029296875,156.375,178.927734375,240-2.png
62,180.75,604.82421875,286.1875,606.4716796875,421.75,442.90234375,542.25,474.91015625,557.3125,550.4580078125,587.4375,686.4912109375,497.0625,459.1416015625,527.1875,173.4248046875,527.1875,158.3623046875,542.25,23.03515625,180.75,213.19921875,316.3125,215.3173828125,436.8125,172.0126953125,617.5625,174.8369140625,707.9375,221.4365234375,798.3125,252.9736328125,454-3.png
63,96.75,148.41796875,90.375,110.068359375,122.25,101.00390625,106.3125,107.1298828125,61.6875,112.8076171875,61.6875,157.4326171875,112.6875,100.8544921875,80.8125,58.9189453125,74.4375,55.6318359375,55.3125,33.0205078125,90.375,97.318359375,99.9375,81.5302734375,87.1875,55.8310546875,71.25,65.14453125,84.0,97.21875,84.0,113.15625,429.png
64,1005.875,1064.310546875,870.46875,965.47607421875,773.75,712.49609375,599.65625,729.11962890625,348.1875,783.2216796875,348.1875,996.0029296875,696.375,730.630859375,638.34375,304.16162109375,638.34375,226.78662109375,619.0,52.390625,1141.28125,505.45751953125,967.1875,444.7060546875,793.09375,306.57958984375,483.59375,301.74365234375,348.1875,454.3779296875,212.78125,529.63720703125,295.png
65,84.625,164.431640625,79.375,119.724609375,95.125,104.220703125,71.5,103.8515625,55.75,85.23046875,118.75,2.21484375,87.25,104.09765625,55.75,45.85546875,55.75,37.98046875,53.125,11.689453125,68.875,32.935546875,21.625,63.697265625,34.75,45.52734375,74.125,40.892578125,87.25,46.34765625,68.875,46.060546875,165.png
66,96.96875,188.57763671875,81.09375,168.48583984375,85.0625,136.7978515625,100.9375,129.1083984375,112.84375,161.04443359375,112.84375,192.79443359375,93.0,132.953125,85.0625,85.2041015625,81.09375,85.14208984375,93.0,53.578125,61.25,136.42578125,65.21875,124.58154296875,73.15625,92.95556640625,96.96875,77.45263671875,108.875,65.732421875,104.90625,105.35791015625,171.png
67,438.75,286.23046875,354.375,251.162109375,244.6875,190.3857421875,253.125,266.455078125,303.75,284.12109375,354.375,335.537109375,244.6875,215.6982421875,177.1875,164.0185546875,177.1875,164.0185546875,109.6875,146.0888671875,278.4375,98.1005859375,244.6875,114.4482421875,185.625,121.962890625,168.75,206.07421875,194.0625,223.3447265625,227.8125,232.3095703125,470-2.png
68,30.625,123.244140625,38.96875,103.90576171875,64.0,87.609375,77.90625,90.60791015625,72.34375,118.33349609375,94.59375,154.83740234375,66.78125,87.65283203125,58.4375,51.3662109375,58.4375,54.1474609375,44.53125,28.89892578125,41.75,81.69921875,80.6875,68.4013671875,52.875,54.060546875,52.875,51.279296875,52.875,73.529296875,50.09375,81.82958984375,64.png
69,562.5,337.7890625,371.25,323.55078125,360.0,165.875,348.75,165.69921875,326.25,277.84765625,438.75,392.10546875,348.75,176.94921875,168.75,129.13671875,157.5,128.9609375,78.75,48.98046875,90.0,341.65625,123.75,229.68359375,123.75,150.93359375,202.5,118.4140625,247.5,209.1171875,213.75,332.33984375,318-2.png
70,26.125,149.330078125,38.75,121.12109375,48.21875,96.01904296875,70.3125,90.0517578125,79.78125,115.44970703125,86.09375,153.42333984375,57.6875,93.0107421875,60.84375,58.34130859375,60.84375,58.34130859375,64.0,29.984375,29.28125,105.19189453125,38.75,83.24609375,45.0625,58.0947265625,76.625,58.587890625,86.09375,83.98583984375,105.03125,112.68798828125,435-2.png
71,30.84375,103.74755859375,33.1875,80.3466796875,56.625,66.650390625,70.6875,69.2138671875,77.71875,97.44873046875,94.125,123.486328125,63.65625,69.10400390625,56.625,38.525390625,56.625,40.869140625,49.59375,17.32177734375,54.28125,68.95751953125,42.5625,45.3369140625,47.25,38.37890625,66.0,38.671875,73.03125,55.18798828125,80.0625,74.0478515625,360-2.png
72,192.625,3.087890625,189.4375,3.0380859375,71.5,80.8828125,109.75,129.29296875,192.625,3.087890625,81.0625,147.9697265625,100.1875,129.1435546875,135.25,88.25390625,125.6875,78.5419921875,135.25,94.62890625,71.5,112.7578125,103.375,87.755859375,103.375,87.755859375,112.9375,68.7802734375,65.125,87.158203125,55.5625,90.1962890625,325-2.png
73,34.84375,145.45068359375,37.625,114.900390625,59.875,81.873046875,82.125,85.001953125,93.25,107.42578125,107.15625,143.79931640625,71.0,82.046875,71.0,43.109375,71.0,43.109375,71.0,15.296875,29.28125,78.61376953125,40.40625,59.31884765625,54.3125,42.8486328125,87.6875,43.3701171875,101.59375,57.49365234375,115.5,66.0546875,213.png
74,893.875,1076.466796875,782.125,813.970703125,577.25,605.89453125,428.25,603.56640625,297.875,862.279296875,93.0,989.453125,502.75,604.73046875,540.0,251.4375,540.0,176.9375,577.25,28.51953125,856.625,275.009765625,838.0,311.96875,651.75,234.55859375,428.25,231.06640625,446.875,305.857421875,558.625,307.603515625,10.png
75,27.75,129.19921875,48.75,98.02734375,69.75,74.73046875,90.75,75.05859375,111.75,96.38671875,111.75,125.26171875,80.25,74.89453125,85.5,46.1015625,82.875,46.060546875,85.5,22.4765625,46.125,82.236328125,51.375,61.318359375,69.75,43.23046875,98.625,46.306640625,103.875,59.513671875,109.125,72.720703125,207.png
