,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,file
17,0.28125,0.34375,0.05662126,0.140625,0.140625,0.24555174,0.078125,0.0,-0.0064841975,-0.0625,0.0,0.019597404,-0.21875,0.15625,0.29048806,-0.3125,0.328125,-0.07726013,0.0,0.0,0.0,0.03125,-0.265625,0.023991872,0.046875,-0.328125,0.019553393,0.0625,-0.484375,0.011039139,0.140625,-0.015625,0.21970224,0.171875,-0.109375,0.0718001,0.15625,-0.265625,0.030932654,-0.078125,-0.265625,0.042386025,-0.125,-0.09375,0.096720286,-0.171875,0.015625,0.13589104,380-2.png
18,-0.0625,0.3125,0.0476797,0.203125,0.0625,0.20143281,-0.046875,0.0,-0.005114984,0.0625,0.0,0.01173342,0.25,0.0625,0.18052433,0.28125,0.234375,-0.0042727236,0.0,0.0,0.0,0.0625,-0.296875,-0.023176137,0.046875,-0.328125,-0.064559616,0.046875,-0.46875,-0.04005789,-0.3125,-0.171875,-0.019026535,-0.171875,-0.203125,-0.0017356952,-0.046875,-0.296875,-0.04647489,0.15625,-0.28125,-0.024686277,0.203125,-0.171875,0.07027531,0.265625,-0.09375,0.008287763,508-2.png
19,-0.21875,0.28125,-0.02375286,-0.109375,0.140625,0.03520162,-0.046875,0.0,-0.017858144,0.015625,0.015625,-0.0026419226,0.125,0.140625,0.2204613,0.125,0.359375,0.08830927,0.0,0.0,0.0,0.046875,-0.171875,0.009169278,0.0625,-0.1875,-0.023079257,0.109375,-0.328125,-0.022799423,-0.21875,0.0625,-0.069408715,-0.109375,-0.109375,-0.044278983,-0.015625,-0.1875,0.011777063,0.125,-0.171875,-0.041550077,0.15625,-0.109375,-0.0093813315,0.15625,0.015625,-0.11976493,202.png
20,-0.1875,0.171875,0.03485504,-0.09375,0.125,0.22519127,-0.0625,0.0,-0.024346018,0.03125,0.015625,0.0056173634,0.0,0.109375,0.09420156,0.203125,0.234375,-0.004684694,0.0,0.0,0.0,0.0,-0.265625,-0.04791536,0.0,-0.265625,-0.11801487,0.125,-0.375,-0.03965453,-0.1875,0.015625,-0.024465755,-0.140625,-0.125,0.011499609,-0.09375,-0.28125,-0.056041148,0.109375,-0.25,-0.07059749,0.15625,-0.140625,0.009060632,0.15625,-0.03125,-0.030226149,359-3.png
21,0.265625,0.40625,0.05956311,0.21875,0.203125,0.14227064,0.0625,0.015625,-0.036579795,-0.0625,-0.015625,0.018007662,-0.203125,0.1875,0.23672995,-0.3125,0.390625,-0.024330508,0.0,0.0,0.0,0.078125,-0.21875,0.031683117,0.078125,-0.265625,0.0429964,0.09375,-0.40625,0.01682418,0.265625,0.15625,0.089813985,0.21875,-0.015625,0.058959067,0.1875,-0.203125,0.04637053,-0.03125,-0.234375,0.086574286,-0.109375,-0.078125,0.101431884,-0.1875,0.0625,0.17658599,431-3.png
22,0.21875,0.1875,0.08495903,0.15625,0.078125,0.33423427,0.0625,-0.015625,-0.01478317,-0.046875,0.0,0.0012022004,-0.125,0.1875,0.22084871,-0.265625,0.234375,0.04401023,0.0,0.0,0.0,-0.046875,-0.28125,0.013961183,-0.046875,-0.3125,0.009869729,-0.078125,-0.4375,-0.006952422,0.203125,-0.09375,0.05261954,0.125,-0.15625,-0.022587696,0.046875,-0.28125,-0.016135668,-0.15625,-0.28125,0.019926237,-0.28125,-0.25,0.014078901,-0.40625,-0.25,-0.05836111,367.png
23,0.15625,0.203125,-0.057444513,0.171875,0.03125,0.07932525,0.046875,0.0,-0.057131574,-0.046875,-0.015625,0.035528354,0.015625,0.078125,0.18352276,-0.015625,0.203125,0.046107158,0.0,0.0,0.0,0.09375,-0.1875,0.009701534,0.09375,-0.1875,0.04616724,0.140625,-0.3125,0.03690759,0.25,0.09375,-0.024313528,0.1875,-0.03125,-0.02577871,0.15625,-0.171875,0.005790006,0.046875,-0.1875,0.059886713,0.0625,-0.09375,0.14028879,0.1875,0.046875,0.12863463,474-2.png
24,-0.03125,0.25,0.31217712,-0.0625,0.140625,0.10902491,0.0,0.015625,-0.0553081,-0.03125,-0.015625,0.039716545,-0.078125,0.140625,0.24777935,-0.078125,0.359375,0.313717,0.0,0.0,0.0,0.3125,-0.078125,0.01960931,0.3125,-0.078125,0.06511812,0.4375,0.03125,0.03266921,0.421875,0.28125,0.044943087,0.359375,0.109375,0.011526372,0.359375,-0.078125,-0.007134844,0.25,-0.125,0.01876519,0.171875,0.078125,0.19263132,0.203125,0.21875,0.20262146,318-3.png
25,-0.21875,0.359375,0.052672658,-0.234375,0.21875,0.07727095,-0.046875,0.015625,0.025491897,0.0625,0.0,-0.031239498,0.0625,0.203125,0.07633599,0.21875,0.453125,-0.06466141,0.0,0.0,0.0,-0.15625,-0.15625,-0.04335499,-0.171875,-0.171875,-0.082637474,-0.265625,-0.3125,-0.08229439,-0.28125,0.140625,0.045192007,-0.234375,0.0,0.037167676,-0.234375,-0.125,-0.032911636,-0.078125,-0.171875,-0.09232079,0.015625,0.0,-0.14853336,0.046875,0.15625,-0.23613046,431-2.png
26,0.171875,0.109375,0.07772852,0.234375,0.0,0.17045775,0.046875,0.0,-0.031362623,-0.0625,-0.015625,0.01143007,-0.125,0.046875,0.28508455,-0.28125,0.171875,0.027103027,0.0,0.0,0.0,-0.015625,-0.265625,0.003676929,-0.015625,-0.328125,-0.029634323,0.015625,-0.46875,-0.04468,0.203125,-0.046875,-0.06683615,0.140625,-0.140625,-0.009537162,0.078125,-0.25,0.0011553307,-0.109375,-0.28125,-0.0155900065,-0.21875,-0.1875,0.05342586,-0.3125,-0.109375,0.07297074,185-2.png
27,0.421875,-0.4375,0.3913856,-0.015625,0.109375,-0.038514208,-0.0625,0.0,-0.017536063,0.03125,0.015625,-0.012100902,0.0625,0.140625,-0.020633822,0.421875,-0.4375,0.4240285,0.0,0.0,0.0,-0.015625,-0.234375,-0.038303945,-0.015625,-0.234375,-0.10701071,-0.015625,-0.375,-0.016152807,-0.15625,-0.078125,0.0011148059,-0.171875,-0.171875,-0.0534136,-0.109375,-0.265625,-0.04158535,0.078125,-0.21875,-0.04906007,0.09375,-0.09375,0.045075346,0.109375,0.03125,-0.02878625,359-2.png
28,-0.015625,0.296875,-0.013228346,-0.078125,0.140625,0.16042197,0.0,0.0,0.043219496,0.015625,0.0,-0.040584534,-0.09375,0.140625,0.09417537,-0.0625,0.3125,-0.07106979,0.0,0.0,0.0,-0.078125,-0.140625,-0.021360174,-0.09375,-0.15625,-0.03058527,-0.15625,-0.265625,-0.038913023,-0.09375,-0.03125,0.09889193,-0.046875,-0.0625,0.12189907,-0.078125,-0.140625,0.024282428,-0.0625,-0.140625,-0.06203,0.0,-0.046875,-0.112604454,0.0,0.046875,-0.09756649,145-2.png
29,-0.265625,0.359375,0.0016400573,-0.15625,0.1875,0.12464699,-0.0625,-0.015625,-0.018686412,0.0625,0.0,0.0154409455,0.140625,0.125,-0.014395924,0.09375,0.328125,-0.07871142,0.0,0.0,0.0,0.078125,-0.265625,-0.031098379,0.078125,-0.296875,-0.09407097,0.15625,-0.421875,-0.05392866,-0.1875,-0.0625,-0.06386408,-0.140625,-0.1875,-0.042810354,-0.03125,-0.28125,-0.06459716,0.1875,-0.25,-0.034692656,0.1875,-0.140625,0.0604219,0.203125,-0.046875,0.012706606,183-4.png
30,-0.28125,-0.109375,0.41409624,-0.125,-0.09375,0.20094347,0.015625,0.0,0.034255683,0.03125,0.046875,-0.047727745,-0.28125,-0.078125,0.039993603,-0.328125,-0.109375,0.33062047,0.0,0.0,0.0,0.125,-0.15625,-0.03267088,0.140625,-0.125,-0.10723404,0.140625,-0.28125,-0.07985919,-0.078125,-0.359375,-0.026279703,0.015625,-0.28125,-0.018842135,0.09375,-0.21875,-0.044558145,0.15625,-0.09375,-0.16600858,-0.078125,-0.046875,-0.25117326,-0.046875,-0.09375,-0.23901346,244-2.png
31,-0.265625,0.265625,0.036878645,-0.203125,0.125,0.13770153,-0.015625,-0.015625,0.045932584,0.015625,0.0,-0.050416768,0.046875,0.171875,0.122525185,0.125,0.296875,-0.019748395,0.0,0.0,0.0,-0.171875,-0.140625,-0.03490554,-0.171875,-0.15625,-0.08611208,-0.265625,-0.28125,-0.13123468,-0.265625,0.015625,0.10264186,-0.203125,-0.03125,0.08917832,-0.234375,-0.15625,-0.049732663,-0.125,-0.140625,-0.11371901,0.0,-0.03125,-0.13443947,-0.078125,0.03125,-0.16969828,74.png
32,0.25,0.28125,-0.023380242,0.21875,0.125,0.12430914,0.046875,-0.015625,-0.040406406,-0.03125,0.0,0.027650557,0.0,0.140625,0.16259353,-0.0625,0.28125,0.032749586,0.0,0.0,0.0,0.140625,-0.21875,0.011968296,0.15625,-0.21875,0.009651033,0.25,-0.328125,0.04026554,0.25,0.0,0.15671012,0.234375,-0.09375,0.03457537,0.171875,-0.21875,0.0110958945,0.109375,-0.21875,0.023976084,0.109375,-0.078125,0.10172404,0.1875,-0.03125,0.20525777,60.png
33,-0.078125,0.453125,0.10555026,-0.015625,0.171875,0.15292297,-0.046875,0.0,-0.015448629,0.046875,0.0,0.010550275,0.03125,0.171875,0.20669517,0.015625,0.4375,0.16340682,0.0,0.0,0.0,0.015625,-0.234375,-0.014349225,0.015625,-0.234375,-0.043425806,0.015625,-0.390625,-0.027119955,-0.203125,0.078125,-0.08441202,-0.140625,-0.09375,-0.047149394,-0.078125,-0.21875,-0.053317532,0.09375,-0.234375,-0.054301824,0.1875,-0.109375,0.015828656,0.21875,0.015625,-0.061320778,175.png
34,0.4375,0.28125,-0.08088122,0.40625,-0.015625,0.10361972,0.0625,0.015625,-0.057934932,-0.046875,0.03125,0.037549857,0.0625,0.296875,0.2697994,-0.1875,0.328125,-0.16229685,0.0,0.0,0.0,-0.0625,-0.359375,0.0052126395,-0.046875,-0.4375,-0.046953376,-0.015625,-0.609375,-0.04836717,0.28125,-0.140625,-0.031278472,0.109375,-0.203125,-0.05779092,0.03125,-0.359375,-0.06342066,-0.171875,-0.375,-0.0011190871,-0.203125,-0.203125,0.08025583,0.25,-0.15625,0.10066435,65.png
35,-0.203125,0.3125,0.026802547,-0.140625,0.109375,0.025332008,-0.0625,0.0,0.009178491,0.046875,0.0,-0.007045954,0.109375,0.15625,0.0765285,0.203125,0.34375,-0.026551846,0.0,0.0,0.0,0.0,-0.25,-0.02638559,-0.015625,-0.28125,-0.05530657,-0.03125,-0.4375,-0.06326378,-0.125,-0.140625,-0.04384619,-0.15625,-0.21875,-0.040268026,-0.078125,-0.265625,-0.04878745,0.078125,-0.234375,-0.041210942,0.109375,-0.09375,-0.013550578,0.0625,0.0,-0.048139937,178-2.png
36,-0.25,0.359375,-0.049233966,-0.21875,0.125,0.12378846,-0.09375,-0.015625,-0.00022164802,0.078125,0.03125,-0.0063920813,0.171875,0.171875,0.18486474,0.03125,0.375,0.14300661,0.0,0.0,0.0,-0.015625,-0.296875,-0.03223636,-0.015625,-0.328125,-0.058249198,-0.015625,-0.46875,-0.049544692,-0.296875,0.015625,0.0007301776,-0.21875,-0.125,-0.010355717,-0.140625,-0.28125,-0.077271566,0.109375,-0.3125,-0.06087655,0.171875,-0.171875,0.06873087,0.125,-0.078125,0.0014996447,438.png
37,0.09375,0.203125,0.002605597,0.09375,0.15625,0.14040937,0.046875,0.0,-0.0044419006,-0.015625,0.015625,0.0147196315,0.03125,0.203125,0.16327602,0.09375,0.28125,-0.0038392204,0.0,0.0,0.0,0.046875,-0.28125,0.004244807,0.0625,-0.328125,-0.010207528,0.125,-0.5,-0.02425532,0.046875,-0.328125,-0.0938479,-0.03125,-0.21875,-0.073480844,-0.03125,-0.28125,0.016589038,-0.03125,-0.296875,0.045021396,0.078125,-0.046875,0.0447454,0.125,-0.21875,0.014345083,437-4.png
38,0.109375,0.265625,-0.021783065,0.109375,0.125,0.15765813,0.015625,0.0,-0.025267757,-0.03125,0.0,0.01215902,-0.046875,0.15625,0.07377429,0.015625,0.296875,-0.022233203,0.0,0.0,0.0,0.015625,-0.1875,0.0008712858,0.015625,-0.21875,0.0013135499,0.0625,-0.34375,-0.0007810858,0.109375,-0.09375,0.086277574,0.078125,-0.109375,-0.00986889,0.0625,-0.1875,-0.032614097,-0.03125,-0.203125,0.03811385,-0.03125,-0.09375,0.09360985,-0.015625,-0.078125,0.14368783,388.png
39,-0.203125,0.296875,-0.09610589,-0.046875,0.203125,0.06335334,-0.046875,0.015625,-0.029577443,0.046875,-0.015625,0.01809128,0.21875,0.078125,0.10982999,0.234375,0.25,-0.032512587,0.0,0.0,0.0,-0.015625,-0.265625,-0.028689401,-0.015625,-0.28125,-0.08840388,0.03125,-0.421875,-0.03060282,-0.046875,-0.140625,-0.110238925,-0.140625,-0.140625,-0.069753885,-0.09375,-0.28125,-0.07644972,0.0625,-0.28125,-0.06335316,0.09375,-0.203125,0.06553741,0.03125,-0.109375,0.039681837,377.png
40,0.21875,0.296875,0.036265768,0.046875,0.171875,0.25023025,0.046875,-0.015625,-0.0026221299,-0.078125,0.0,-0.019520504,-0.28125,0.09375,0.1488878,0.390625,-0.5,0.3605932,0.0,0.0,0.0,-0.09375,-0.25,0.016271066,-0.125,-0.296875,0.031596802,-0.21875,-0.4375,0.030559825,0.265625,0.0,0.19412018,0.078125,-0.15625,0.118536055,-0.015625,-0.28125,0.03819824,-0.171875,-0.234375,0.029975012,-0.140625,-0.109375,0.13160749,-0.09375,-0.0625,0.1445997,449-2.png
41,-0.25,0.25,-0.054541014,-0.15625,0.09375,0.05187251,-0.03125,-0.015625,0.04140742,0.03125,0.015625,-0.042193096,-0.03125,0.1875,0.034614455,-0.0625,0.21875,0.07853073,0.0,0.0,0.0,-0.0625,-0.21875,-0.025682265,-0.078125,-0.25,-0.071970396,-0.15625,-0.375,-0.055968948,-0.0625,-0.015625,0.078341946,-0.0625,-0.109375,0.10620034,-0.09375,-0.203125,-0.006180617,-0.015625,-0.21875,-0.10472083,0.0625,-0.015625,-0.11830729,-0.0625,0.0625,-0.07837662,364-2.png
42,-0.140625,0.4375,0.10365668,0.03125,0.328125,0.13786262,0.03125,0.0,-0.01824471,-0.03125,0.0,0.015606297,-0.078125,0.296875,0.14208905,-0.203125,0.46875,0.04322542,0.0,0.0,0.0,0.078125,-0.046875,-0.023904745,0.046875,-0.03125,-0.04261852,0.03125,0.296875,-0.15798742,0.0625,0.3125,0.028938713,-0.03125,0.21875,-0.21030381,0.078125,-0.03125,-0.06359738,-0.1875,0.203125,-0.114169754,-0.09375,0.296875,0.053766586,0.046875,0.296875,0.08317622,439.png
43,0.15625,0.25,-0.056562927,0.21875,0.0625,0.13445468,0.015625,0.015625,-0.06289286,-0.046875,-0.015625,0.05806405,0.140625,0.03125,0.27739915,0.046875,0.171875,0.1759431,0.0,0.0,0.0,0.1875,-0.21875,0.0048112646,0.21875,-0.25,-0.014192453,0.34375,-0.359375,-0.05792742,0.15625,0.125,-0.16123258,0.15625,0.0,-0.14821701,0.21875,-0.203125,-0.038352277,0.15625,-0.234375,0.053044014,0.09375,-0.125,0.15468372,0.109375,0.046875,0.22593969,349.png
44,-0.125,0.296875,0.05056671,-0.15625,0.125,0.23800077,0.015625,0.0,0.04629426,-0.015625,0.015625,-0.05743601,-0.109375,0.140625,0.12088367,-0.015625,0.328125,-0.0514379,0.0,0.0,0.0,-0.09375,-0.203125,-0.016642807,-0.109375,-0.21875,-0.015902326,-0.203125,-0.3125,0.00022845913,-0.109375,-0.03125,0.19046462,-0.046875,-0.09375,0.118699364,-0.078125,-0.203125,0.019469187,-0.125,-0.1875,-0.062646955,-0.015625,-0.09375,-0.10136645,-0.0625,0.0,-0.03241686,375.png
45,-0.203125,0.171875,-0.12079816,-0.15625,0.0625,0.00027582538,-0.046875,0.0,0.0061831037,0.03125,0.0,-0.012598344,0.140625,0.15625,0.13493575,0.28125,0.1875,0.065038376,0.0,0.0,0.0,-0.015625,-0.234375,-0.00030910433,-0.015625,-0.25,-0.0033824171,0.015625,-0.359375,-0.03070664,-0.296875,-0.171875,-0.031690292,-0.1875,-0.203125,0.028523978,-0.09375,-0.234375,0.0062187416,0.0625,-0.21875,-0.0021375536,0.109375,-0.09375,0.077445626,0.171875,-0.015625,0.05255427,413.png
46,0.34375,0.390625,0.024844028,0.296875,0.140625,0.14377347,0.0625,-0.015625,-0.037663184,-0.0625,-0.015625,0.020424876,-0.1875,0.1875,0.24601449,-0.359375,0.40625,-0.062135626,0.0,0.0,0.0,0.109375,-0.234375,0.061102126,0.109375,-0.25,0.10726586,0.265625,-0.15625,0.087191686,0.328125,0.015625,0.103974074,0.265625,-0.109375,0.051954616,0.21875,-0.21875,0.09857387,-0.015625,-0.25,0.11576305,-0.109375,-0.140625,0.17646384,-0.046875,-0.0625,0.23861235,148.png
47,-0.171875,0.375,0.04451455,-0.125,0.1875,0.22778526,-0.0625,0.0,-0.005436575,0.0625,-0.015625,-0.004428002,0.171875,0.171875,0.18142074,0.28125,0.359375,0.0021482094,0.0,0.0,0.0,0.0,-0.25,-0.021745838,-0.015625,-0.234375,-0.09138407,0.0,-0.390625,-0.057546675,-0.25,-0.078125,-0.019691188,-0.21875,-0.1875,-0.006527066,-0.09375,-0.265625,-0.06720357,0.078125,-0.25,-0.058997326,0.140625,-0.15625,-0.026977431,0.171875,-0.015625,-0.05045732,361.png
48,-0.125,0.390625,-0.018880883,-0.078125,0.1875,0.08813281,-0.0625,0.0,-0.022536054,0.0625,0.0,0.017254153,0.21875,0.15625,0.12195975,0.234375,0.375,-0.029914198,0.0,0.0,0.0,0.03125,-0.25,-0.0192229,0.046875,-0.296875,-0.04624576,0.0625,-0.453125,-0.07449012,-0.234375,-0.046875,-0.0326027,-0.15625,-0.171875,-0.035940375,-0.046875,-0.28125,-0.03120421,0.140625,-0.25,-0.047227688,0.1875,-0.140625,0.038844317,0.234375,-0.046875,0.002964254,217.png
